InfoDate,EmployeeID,Age,DistanceFromHome,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TrainingTimesLastYear,YearsAtCompany,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,BusinessTravel,Department,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,retirementType,resignationReason,Attrition,retirementDate,JobInvolvement,PerformanceRating
2015-12-31,258,35,2,187400,1.0,19,1,2,1,3,3,3,Non-Travel,Research & Development,Below College,Medical,Male,1,Research Scientist,Married,,,No,,4,3
2015-12-31,3198,35,2,187400,1.0,19,1,2,1,3,3,3,Non-Travel,Research & Development,Below College,Medical,Male,1,Research Scientist,Married,,,No,,4,3
2015-12-31,2058,40,26,194060,3.0,20,3,2,1,3,4,1,Travel_Frequently,Research & Development,Master,Life Sciences,Male,2,Research Scientist,Married,,,No,,3,4
2015-12-31,3528,40,26,194060,3.0,20,3,2,1,3,4,1,Travel_Frequently,Research & Development,Master,Life Sciences,Male,2,Research Scientist,Married,,,No,,3,4
2015-12-31,588,40,26,194060,3.0,20,3,2,1,3,4,1,Travel_Frequently,Research & Development,Master,Life Sciences,Male,2,Research Scientist,Married,,,No,,3,4
2015-12-31,2486,22,1,49680,1.0,14,0,3,1,3,1,3,Travel_Rarely,Research & Development,Bachelor,Other,Male,4,Research Scientist,Married,Resignation,Salary,Sí,2016-01-07,3,3
2015-12-31,1016,22,1,49680,1.0,14,0,3,1,3,1,3,Travel_Rarely,Research & Development,Bachelor,Other,Male,4,Research Scientist,Married,Resignation,Others,Sí,2016-07-19,3,3
2015-12-31,3956,22,1,49680,1.0,14,0,3,1,3,1,3,Travel_Rarely,Research & Development,Bachelor,Other,Male,4,Research Scientist,Married,Resignation,Stress,Sí,2016-02-06,3,3
2015-12-31,2114,48,1,132370,5.0,13,1,2,1,4,2,2,Travel_Rarely,Research & Development,Master,Life Sciences,Female,2,Laboratory Technician,Single,,,No,,4,3
2015-12-31,3584,48,1,132370,5.0,13,1,2,1,4,2,2,Travel_Rarely,Research & Development,Master,Life Sciences,Female,2,Laboratory Technician,Single,,,No,,4,3
2015-12-31,644,48,1,132370,5.0,13,1,2,1,4,2,2,Travel_Rarely,Research & Development,Master,Life Sciences,Female,2,Laboratory Technician,Single,,,No,,4,3
2015-12-31,649,34,9,27410,0.0,15,1,3,1,3,3,2,Travel_Rarely,Sales,Master,Medical,Female,2,Laboratory Technician,Married,,,No,,3,3
2015-12-31,2119,34,9,27410,0.0,15,1,3,1,3,3,2,Travel_Rarely,Sales,Master,Medical,Female,2,Laboratory Technician,Married,,,No,,3,3
2015-12-31,3339,32,9,27410,1.0,15,1,5,1,1,4,1,Travel_Rarely,Research & Development,Below College,Medical,Female,1,Laboratory Technician,Single,Resignation,Salary,Sí,2016-01-16,2,3
2015-12-31,399,32,9,27410,1.0,15,1,5,1,1,4,1,Travel_Rarely,Research & Development,Below College,Medical,Female,1,Laboratory Technician,Single,Fired,,No,2016-04-22,2,3
2015-12-31,3589,34,9,27410,0.0,15,1,3,1,3,3,2,Travel_Rarely,Sales,Master,Medical,Female,2,Laboratory Technician,Married,,,No,,3,3
2015-12-31,1869,32,9,27410,1.0,15,1,5,1,1,4,1,Travel_Rarely,Research & Development,Below College,Medical,Female,1,Laboratory Technician,Single,Fired,,No,2016-05-25,2,3
2015-12-31,1170,40,1,50710,8.0,17,1,3,1,1,4,2,Travel_Rarely,Research & Development,Master,Medical,Male,2,Research Director,Married,,,No,,2,3
2015-12-31,4110,40,1,50710,8.0,17,1,3,1,1,4,2,Travel_Rarely,Research & Development,Master,Medical,Male,2,Research Director,Married,,,No,,2,3
2015-12-31,2640,40,1,50710,8.0,17,1,3,1,1,4,2,Travel_Rarely,Research & Development,Master,Medical,Male,2,Research Director,Married,,,No,,2,3
2015-12-31,2562,26,26,68120,1.0,13,0,2,1,2,3,2,Travel_Rarely,Research & Development,College,Life Sciences,Male,2,Human Resources,Married,,,No,,2,3
2015-12-31,4032,26,26,68120,1.0,13,0,2,1,2,3,2,Travel_Rarely,Research & Development,College,Life Sciences,Male,2,Human Resources,Married,,,No,,2,3
2015-12-31,1092,26,26,68120,1.0,13,0,2,1,2,3,2,Travel_Rarely,Research & Development,College,Life Sciences,Male,2,Human Resources,Married,,,No,,2,3
2015-12-31,3444,36,7,56600,7.0,12,0,3,1,1,3,2,Travel_Rarely,Research & Development,College,Life Sciences,Female,1,Research Scientist,Divorced,Resignation,Others,Sí,2016-01-23,3,3
2015-12-31,1974,36,7,56600,7.0,12,0,3,1,1,3,2,Travel_Rarely,Research & Development,College,Life Sciences,Female,1,Research Scientist,Divorced,Fired,,No,2016-06-27,3,3
2015-12-31,504,36,7,56600,7.0,12,0,3,1,1,3,2,Travel_Rarely,Research & Development,College,Life Sciences,Female,1,Research Scientist,Divorced,Resignation,Stress,Sí,2016-02-10,3,3
2015-12-31,1598,30,3,11290,9.0,19,0,2,1,3,4,3,Travel_Frequently,Sales,College,Marketing,Male,3,Research Scientist,Single,Resignation,Others,Sí,2016-08-26,2,3
2015-12-31,3068,30,3,11290,9.0,19,0,2,1,3,4,3,Travel_Frequently,Sales,College,Marketing,Male,3,Research Scientist,Single,Resignation,Others,Sí,2016-01-26,2,3
2015-12-31,128,30,3,11290,9.0,19,0,2,1,3,4,3,Travel_Frequently,Sales,College,Marketing,Male,3,Research Scientist,Single,Resignation,Others,Sí,2016-07-29,2,3
2015-12-31,403,58,9,21530,9.0,11,0,3,1,4,4,2,Travel_Frequently,Sales,College,Technical Degree,Male,1,Sales Executive,Divorced,Resignation,Salary,Sí,2016-08-11,3,3
2015-12-31,1873,58,9,21530,9.0,11,0,3,1,4,4,2,Travel_Frequently,Sales,College,Technical Degree,Male,1,Sales Executive,Divorced,Resignation,Stress,Sí,2016-06-23,3,3
2015-12-31,3343,58,9,21530,9.0,11,0,3,1,4,4,2,Travel_Frequently,Sales,College,Technical Degree,Male,1,Sales Executive,Divorced,Resignation,Others,Sí,2016-07-16,3,3
2015-12-31,1145,31,6,45340,1.0,13,0,2,1,4,4,3,Travel_Rarely,Sales,Bachelor,Other,Male,1,Manufacturing Director,Divorced,,,No,,3,3
2015-12-31,2615,31,6,45340,1.0,13,0,2,1,4,4,3,Travel_Rarely,Sales,Bachelor,Other,Male,1,Manufacturing Director,Divorced,,,No,,3,3
2015-12-31,4085,31,6,45340,1.0,13,0,2,1,4,4,3,Travel_Rarely,Sales,Bachelor,Other,Male,1,Manufacturing Director,Divorced,,,No,,3,3
2015-12-31,1405,35,2,108830,3.0,12,0,3,1,2,3,3,Travel_Rarely,Research & Development,Master,Life Sciences,Female,2,Research Director,Married,Resignation,Others,Sí,2016-03-02,4,3
2015-12-31,2875,35,2,108830,3.0,12,0,3,1,2,3,3,Travel_Rarely,Research & Development,Master,Life Sciences,Female,2,Research Director,Married,Resignation,Others,Sí,2016-02-19,4,3
2015-12-31,4345,35,2,108830,3.0,12,0,3,1,2,3,3,Travel_Rarely,Research & Development,Master,Life Sciences,Female,2,Research Director,Married,,,No,,4,3
2015-12-31,1689,24,7,12320,1.0,12,0,4,1,4,2,3,Travel_Rarely,Sales,Bachelor,Medical,Female,1,Laboratory Technician,Married,,,No,,1,3
2015-12-31,3159,24,7,12320,1.0,12,0,4,1,4,2,3,Travel_Rarely,Sales,Bachelor,Medical,Female,1,Laboratory Technician,Married,,,No,,1,3
2015-12-31,219,24,7,12320,1.0,12,0,4,1,4,2,3,Travel_Rarely,Sales,Bachelor,Medical,Female,1,Laboratory Technician,Married,,,No,,1,3
2015-12-31,3064,30,3,59680,1.0,13,0,3,1,3,2,3,Travel_Rarely,Research & Development,Bachelor,Life Sciences,Female,2,Manager,Married,,,No,,3,3
2015-12-31,1594,30,3,59680,1.0,13,0,3,1,3,2,3,Travel_Rarely,Research & Development,Bachelor,Life Sciences,Female,2,Manager,Married,,,No,,3,3
2015-12-31,124,30,3,59680,1.0,13,0,3,1,3,2,3,Travel_Rarely,Research & Development,Bachelor,Life Sciences,Female,2,Manager,Married,,,No,,3,3
2015-12-31,3715,39,2,43810,2.0,15,2,1,1,1,1,4,Non-Travel,Research & Development,Master,Medical,Male,2,Manufacturing Director,Single,Fired,,No,2016-05-29,2,3
2015-12-31,2245,39,2,43810,2.0,15,2,1,1,1,1,4,Non-Travel,Research & Development,Master,Medical,Male,2,Manufacturing Director,Single,Resignation,Salary,Sí,2016-07-05,2,3
2015-12-31,775,39,2,43810,2.0,15,2,1,1,1,1,4,Non-Travel,Research & Development,Master,Medical,Male,2,Manufacturing Director,Single,Resignation,Salary,Sí,2016-02-24,2,3
2015-12-31,2587,58,5,21540,4.0,21,1,3,1,4,4,2,Travel_Rarely,Sales,Bachelor,Marketing,Male,5,Sales Representative,Married,,,No,,3,4
2015-12-31,1117,58,5,21540,4.0,21,1,3,1,4,4,2,Travel_Rarely,Sales,Bachelor,Marketing,Male,5,Sales Representative,Married,,,No,,3,4
2015-12-31,4057,58,5,21540,4.0,21,1,3,1,4,4,2,Travel_Rarely,Sales,Bachelor,Marketing,Male,5,Sales Representative,Married,,,No,,3,4
2015-12-31,3114,54,2,89380,7.0,11,3,2,1,3,3,3,Travel_Rarely,Research & Development,Master,Medical,Male,2,Human Resources,Single,,,No,,3,3
2015-12-31,174,54,2,89380,7.0,11,3,2,1,3,3,3,Travel_Rarely,Research & Development,Master,Medical,Male,2,Human Resources,Single,,,No,,3,3
2015-12-31,1644,54,2,89380,7.0,11,3,2,1,3,3,3,Travel_Rarely,Research & Development,Master,Medical,Male,2,Human Resources,Single,,,No,,3,3
2015-12-31,2477,55,3,73510,8.0,20,1,3,1,3,4,3,Travel_Rarely,Research & Development,College,Life Sciences,Female,1,Sales Executive,Married,,,No,,3,4
2015-12-31,1007,55,3,73510,8.0,20,1,3,1,3,1,3,Travel_Rarely,Research & Development,College,Life Sciences,Female,1,Sales Executive,Married,,,No,,3,4
2015-12-31,3947,55,3,73510,8.0,20,1,3,1,3,1,3,Travel_Rarely,Research & Development,College,Life Sciences,Female,1,Sales Executive,Married,,,No,,3,4
2015-12-31,3888,32,1,27430,1.0,19,1,2,1,4,2,3,Travel_Rarely,Sales,Bachelor,Life Sciences,Male,2,Research Scientist,Single,Fired,,No,2016-05-18,3,3
2015-12-31,948,32,1,27430,1.0,19,1,2,1,4,2,3,Travel_Rarely,Sales,Bachelor,Life Sciences,Male,2,Research Scientist,Single,Resignation,Others,Sí,2016-07-27,3,3
2015-12-31,2418,32,1,27430,1.0,19,1,2,1,4,2,3,Travel_Rarely,Sales,Bachelor,Life Sciences,Male,2,Research Scientist,Single,Resignation,Stress,Sí,2016-06-04,3,3
2015-12-31,2264,44,5,43820,7.0,16,2,2,1,1,3,2,Travel_Frequently,Research & Development,Bachelor,Life Sciences,Female,5,Manufacturing Director,Married,,,No,,3,3
2015-12-31,794,44,5,43820,7.0,16,2,2,1,1,3,2,Travel_Frequently,Research & Development,Bachelor,Life Sciences,Female,5,Manufacturing Director,Married,,,No,,3,3
2015-12-31,3734,44,5,43820,7.0,16,2,2,1,1,3,2,Travel_Frequently,Research & Development,Bachelor,Life Sciences,Female,5,Manufacturing Director,Married,,,No,,3,3
2015-12-31,1957,37,15,44850,5.0,11,1,2,1,1,2,1,Travel_Rarely,Sales,Bachelor,Marketing,Male,2,Laboratory Technician,Married,Resignation,Others,Sí,2016-05-16,4,3
2015-12-31,3427,37,15,44850,5.0,11,1,2,1,1,2,1,Travel_Rarely,Sales,Bachelor,Marketing,Male,2,Laboratory Technician,Married,Resignation,Stress,Sí,2016-06-21,4,3
2015-12-31,487,37,15,44850,5.0,11,1,2,1,1,2,1,Travel_Rarely,Sales,Bachelor,Marketing,Male,2,Laboratory Technician,Married,Resignation,Others,Sí,2016-09-21,4,3
2015-12-31,4193,35,10,57650,1.0,14,1,2,1,3,4,3,Travel_Rarely,Research & Development,Below College,Medical,Male,1,Research Scientist,Divorced,,,No,,3,3
2015-12-31,2723,35,10,57650,1.0,14,1,2,1,3,4,3,Travel_Rarely,Research & Development,Below College,Medical,Male,1,Research Scientist,Divorced,,,No,,3,3
2015-12-31,1253,35,10,57650,1.0,14,1,2,1,3,4,3,Travel_Rarely,Research & Development,Below College,Medical,Male,1,Research Scientist,Divorced,,,No,,3,3
2015-12-31,1004,38,8,25140,3.0,11,0,2,1,2,4,3,Travel_Rarely,Research & Development,College,Technical Degree,Female,1,Manufacturing Director,Married,,,No,,2,3
2015-12-31,3944,38,8,25140,3.0,11,0,2,1,2,4,3,Travel_Rarely,Research & Development,College,Technical Degree,Female,1,Manufacturing Director,Married,,,No,,2,3
2015-12-31,2474,38,8,25140,3.0,11,0,2,1,2,4,3,Travel_Rarely,Research & Development,College,Technical Degree,Female,1,Manufacturing Director,Married,,,No,,2,3
2015-12-31,1317,37,24,68150,5.0,20,1,3,1,3,4,4,Non-Travel,Sales,College,Life Sciences,Male,1,Research Scientist,Divorced,,,No,,3,4
2015-12-31,4257,37,24,68150,5.0,20,1,3,1,3,4,4,Non-Travel,Sales,College,Life Sciences,Male,1,Research Scientist,Divorced,,,No,,3,4
2015-12-31,2787,37,24,68150,5.0,20,1,3,1,3,4,4,Non-Travel,Sales,College,Life Sciences,Male,1,Research Scientist,Divorced,,,No,,3,4
2015-12-31,540,26,8,80950,1.0,15,0,3,1,1,3,2,Travel_Rarely,Sales,College,Marketing,Male,2,Sales Executive,Divorced,Resignation,Others,Sí,2016-01-04,4,3
2015-12-31,3480,26,8,80950,1.0,15,0,3,1,1,3,2,Travel_Rarely,Sales,College,Marketing,Male,2,Sales Executive,Divorced,Resignation,Salary,Sí,2016-02-20,4,3
2015-12-31,2010,26,8,80950,1.0,15,0,3,1,1,3,2,Travel_Rarely,Sales,College,Marketing,Male,2,Sales Executive,Divorced,Resignation,Salary,Sí,2016-03-01,4,3
2015-12-31,2801,36,1,175670,5.0,13,0,6,1,1,4,3,Travel_Rarely,Research & Development,Bachelor,Medical,Female,2,Manufacturing Director,Divorced,,,No,,3,3
2015-12-31,4271,36,1,175670,5.0,13,0,6,1,1,4,3,Travel_Rarely,Research & Development,Bachelor,Medical,Female,2,Manufacturing Director,Divorced,,,No,,3,3
2015-12-31,1331,36,1,175670,5.0,13,0,6,1,1,4,3,Travel_Rarely,Research & Development,Bachelor,Medical,Female,2,Manufacturing Director,Divorced,,,No,,3,3
2015-12-31,952,60,17,40250,3.0,13,1,5,1,3,4,4,Travel_Rarely,Sales,Master,Medical,Male,1,Manager,Divorced,,,No,,2,3
2015-12-31,3892,60,17,40250,3.0,13,1,5,1,3,4,4,Travel_Rarely,Sales,Master,Medical,Male,1,Manager,Divorced,,,No,,2,3
2015-12-31,2422,60,17,40250,3.0,13,1,5,1,3,4,4,Travel_Rarely,Sales,Master,Medical,Male,1,Manager,Divorced,,,No,,2,3
2015-12-31,3787,29,23,45370,6.0,18,1,5,1,3,3,2,Travel_Rarely,Research & Development,Master,Life Sciences,Female,2,Healthcare Representative,Married,,,No,,4,3
2015-12-31,2317,29,23,45370,6.0,18,1,5,1,3,3,2,Travel_Rarely,Research & Development,Master,Life Sciences,Female,2,Healthcare Representative,Married,,,No,,4,3
2015-12-31,847,29,23,45370,6.0,18,1,5,1,3,3,2,Travel_Rarely,Research & Development,Master,Life Sciences,Female,2,Healthcare Representative,Married,,,No,,4,3
2015-12-31,1576,33,28,55610,1.0,21,1,3,1,4,3,3,Travel_Rarely,Human Resources,College,Human Resources,Female,5,Manager,Single,Resignation,Others,Sí,2016-05-29,1,4
2015-12-31,3046,33,28,55610,1.0,21,1,3,1,4,3,3,Travel_Rarely,Human Resources,College,Human Resources,Female,5,Manager,Single,Resignation,Salary,Sí,2016-04-04,1,4
2015-12-31,106,33,28,55610,1.0,21,1,3,1,4,3,3,Travel_Rarely,Human Resources,College,Human Resources,Female,5,Manager,Single,Resignation,Salary,Sí,2016-04-07,1,4
2015-12-31,1652,31,22,56890,3.0,15,2,2,1,1,3,3,Travel_Frequently,Research & Development,College,Medical,Female,2,Sales Executive,Married,Resignation,Others,Sí,2016-06-13,2,3
2015-12-31,182,31,22,56890,3.0,15,2,2,1,1,3,3,Travel_Frequently,Research & Development,College,Medical,Female,2,Sales Executive,Married,Resignation,Others,Sí,2016-02-22,2,3
2015-12-31,3122,31,22,56890,3.0,15,2,2,1,1,3,3,Travel_Frequently,Research & Development,College,Medical,Female,2,Sales Executive,Married,Resignation,Salary,Sí,2016-03-22,2,3
2015-12-31,543,28,7,29760,1.0,14,0,3,1,1,2,3,Travel_Frequently,Research & Development,Bachelor,Life Sciences,Male,2,Manager,Divorced,Resignation,Salary,Sí,2016-01-24,3,3
2015-12-31,3483,28,7,29760,1.0,14,0,3,1,1,2,3,Travel_Frequently,Research & Development,Bachelor,Life Sciences,Male,2,Manager,Divorced,Fired,,No,2016-02-06,3,3
2015-12-31,2013,28,7,29760,1.0,14,0,3,1,1,2,3,Travel_Frequently,Research & Development,Bachelor,Life Sciences,Male,2,Manager,Divorced,Resignation,Others,Sí,2016-11-17,3,3
2015-12-31,3346,21,1,104000,1.0,13,1,2,1,4,4,2,Travel_Rarely,Research & Development,Bachelor,Medical,Male,2,Sales Executive,Single,Resignation,Others,Sí,2016-01-15,3,3
2015-12-31,1876,21,1,104000,1.0,13,1,2,1,4,4,2,Travel_Rarely,Research & Development,Bachelor,Medical,Male,2,Sales Executive,Single,Fired,,No,2016-03-17,3,3
2015-12-31,406,21,1,104000,1.0,13,1,2,1,3,4,2,Travel_Rarely,Research & Development,Bachelor,Medical,Male,2,Sales Executive,Single,Resignation,Others,Sí,2016-09-02,3,3
2015-12-31,1897,40,1,192320,2.0,14,1,3,1,1,2,2,Travel_Rarely,Research & Development,Master,Medical,Male,2,Research Scientist,Divorced,,,No,,3,3
2015-12-31,3367,40,1,192320,2.0,14,1,3,1,1,2,2,Travel_Rarely,Research & Development,Master,Medical,Male,2,Research Scientist,Divorced,,,No,,3,3
2015-12-31,427,40,1,192320,2.0,14,1,3,1,1,2,2,Travel_Rarely,Research & Development,Master,Medical,Male,2,Research Scientist,Divorced,,,No,,3,3
2015-12-31,879,28,1,24130,1.0,16,1,2,1,3,2,3,Travel_Rarely,Human Resources,Bachelor,Medical,Female,2,Laboratory Technician,Married,Resignation,Others,Sí,2016-04-04,3,3
2015-12-31,2349,28,1,24130,1.0,16,1,2,1,3,2,3,Travel_Rarely,Human Resources,Bachelor,Medical,Female,2,Laboratory Technician,Married,Resignation,Others,Sí,2016-01-27,3,3
2015-12-31,3819,28,1,24130,1.0,16,1,2,1,3,2,3,Travel_Rarely,Human Resources,Bachelor,Medical,Female,2,Laboratory Technician,Married,Resignation,Salary,Sí,2016-06-29,3,3
2015-12-31,3533,32,11,44870,1.0,11,0,5,1,3,1,3,Non-Travel,Research & Development,College,Other,Female,2,Research Scientist,Divorced,,,No,,2,3
2015-12-31,2063,32,11,44870,1.0,11,0,5,1,3,1,3,Non-Travel,Research & Development,College,Other,Female,2,Research Scientist,Divorced,,,No,,2,3
2015-12-31,593,32,11,44870,1.0,11,0,5,1,3,1,3,Non-Travel,Research & Development,College,Other,Female,2,Research Scientist,Divorced,,,No,,2,3
2015-12-31,1884,34,12,88650,1.0,11,1,0,1,2,2,3,Travel_Rarely,Research & Development,College,Technical Degree,Male,2,Human Resources,Divorced,,,No,,3,3
2015-12-31,414,34,12,88650,1.0,11,1,0,1,2,2,3,Travel_Rarely,Research & Development,College,Technical Degree,Male,2,Human Resources,Divorced,,,No,,3,3
2015-12-31,3354,34,12,88650,1.0,11,1,0,1,2,2,3,Travel_Rarely,Research & Development,College,Technical Degree,Male,2,Human Resources,Divorced,,,No,,3,3
2015-12-31,2933,37,2,40010,6.0,11,1,2,1,1,3,3,Travel_Frequently,Sales,Bachelor,Marketing,Male,1,Laboratory Technician,Divorced,Resignation,Stress,Sí,2016-10-10,3,3
2015-12-31,1463,37,2,40010,6.0,11,1,2,1,1,3,3,Travel_Frequently,Sales,Bachelor,Marketing,Male,1,Laboratory Technician,Divorced,Resignation,Salary,Sí,2016-09-26,3,3
2015-12-31,4403,37,2,40010,6.0,11,1,2,1,1,3,3,Travel_Frequently,Sales,Bachelor,Marketing,Male,1,Laboratory Technician,Divorced,,,No,,3,3
2015-12-31,371,37,24,42570,4.0,15,0,2,1,4,3,3,Travel_Rarely,Sales,College,Life Sciences,Female,4,Laboratory Technician,Divorced,,,No,,3,3
2015-12-31,3311,37,24,42570,4.0,15,0,2,1,4,3,3,Travel_Rarely,Sales,College,Life Sciences,Female,4,Laboratory Technician,Divorced,,,No,,3,3
2015-12-31,1841,37,24,42570,4.0,15,0,2,1,4,3,3,Travel_Rarely,Sales,College,Life Sciences,Female,4,Laboratory Technician,Divorced,,,No,,3,3
2015-12-31,2117,48,1,74060,6.0,14,2,2,1,4,4,4,Travel_Rarely,Sales,Below College,Marketing,Male,2,Manufacturing Director,Single,,,No,,3,3
2015-12-31,647,48,1,74060,6.0,14,2,2,1,4,4,4,Travel_Rarely,Sales,Below College,Marketing,Male,2,Manufacturing Director,Single,,,No,,3,3
2015-12-31,3587,48,1,74060,6.0,14,2,2,1,4,4,4,Travel_Rarely,Sales,Below College,Marketing,Male,2,Manufacturing Director,Single,,,No,,3,3
2015-12-31,1955,50,27,33100,4.0,22,1,3,1,1,4,3,Travel_Rarely,Sales,Bachelor,Medical,Male,2,Sales Executive,Married,,,No,,4,4
2015-12-31,3425,50,27,33100,4.0,22,1,3,1,1,4,3,Travel_Rarely,Sales,Bachelor,Medical,Male,2,Sales Executive,Married,,,No,,4,4
2015-12-31,485,50,27,33100,4.0,22,1,3,1,1,4,3,Travel_Rarely,Sales,Bachelor,Medical,Male,2,Sales Executive,Married,,,No,,4,4
2015-12-31,3547,41,12,195660,6.0,16,0,2,1,1,1,1,Non-Travel,Research & Development,Bachelor,Life Sciences,Male,2,Sales Representative,Divorced,Resignation,Salary,Sí,2016-02-28,4,3
2015-12-31,2077,41,12,195660,6.0,16,0,2,1,1,1,1,Non-Travel,Research & Development,Bachelor,Life Sciences,Male,2,Sales Representative,Divorced,Resignation,Others,Sí,2016-08-06,4,3
2015-12-31,607,41,12,195660,6.0,16,0,2,1,1,1,1,Non-Travel,Research & Development,Bachelor,Life Sciences,Male,2,Sales Representative,Divorced,Resignation,Salary,Sí,2016-04-06,4,3
2015-12-31,4048,29,2,28750,1.0,11,0,3,1,3,1,3,Travel_Frequently,Human Resources,Master,Human Resources,Male,2,Sales Executive,Single,,,No,,3,3
2015-12-31,2578,29,2,28750,1.0,11,0,3,1,3,1,3,Travel_Frequently,Human Resources,Master,Human Resources,Male,2,Sales Executive,Single,Resignation,Salary,Sí,2016-10-21,3,3
2015-12-31,1108,29,2,28750,1.0,11,0,3,1,3,1,3,Travel_Frequently,Human Resources,Master,Human Resources,Male,2,Sales Executive,Single,Resignation,Others,Sí,2016-06-08,3,3
2015-12-31,1569,42,2,21330,3.0,13,2,2,1,1,4,3,Travel_Rarely,Sales,College,Medical,Female,1,Laboratory Technician,Single,,,No,,3,3
2015-12-31,99,42,2,21330,3.0,13,2,2,1,1,4,3,Travel_Rarely,Sales,College,Medical,Female,1,Laboratory Technician,Single,,,No,,3,3
2015-12-31,3039,42,2,21330,3.0,13,2,2,1,1,4,3,Travel_Rarely,Sales,College,Medical,Female,1,Laboratory Technician,Single,,,No,,3,3
2015-12-31,3107,57,2,63060,3.0,12,1,3,1,1,4,2,Travel_Rarely,Research & Development,College,Life Sciences,Male,4,Research Scientist,Divorced,,,No,,3,3
2015-12-31,1637,57,2,63060,3.0,12,1,3,1,1,4,2,Travel_Rarely,Research & Development,College,Life Sciences,Male,4,Research Scientist,Divorced,,,No,,3,3
2015-12-31,167,57,2,63060,3.0,12,1,3,1,1,4,2,Travel_Rarely,Research & Development,College,Life Sciences,Male,4,Research Scientist,Divorced,,,No,,3,3
2015-12-31,2043,41,4,25430,3.0,12,0,3,1,2,4,3,Travel_Rarely,Research & Development,College,Medical,Male,2,Research Scientist,Married,,,No,,3,3
2015-12-31,3513,41,4,25430,3.0,12,0,3,1,2,4,3,Travel_Rarely,Research & Development,College,Medical,Male,2,Research Scientist,Married,,,No,,3,3
2015-12-31,573,41,4,25430,3.0,12,0,3,1,2,4,3,Travel_Rarely,Research & Development,College,Medical,Male,2,Research Scientist,Married,,,No,,3,3
2015-12-31,2339,50,4,27990,4.0,12,1,0,1,3,3,3,Travel_Rarely,Research & Development,College,Medical,Female,1,Laboratory Technician,Married,,,No,,1,3
2015-12-31,3809,50,4,27990,4.0,12,1,0,1,3,3,3,Travel_Rarely,Research & Development,College,Medical,Female,1,Laboratory Technician,Married,,,No,,1,3
2015-12-31,869,50,4,27990,4.0,12,1,0,1,3,3,3,Travel_Rarely,Research & Development,College,Medical,Female,1,Laboratory Technician,Married,,,No,,1,3
2015-12-31,1251,36,25,170070,9.0,12,1,2,1,2,1,4,Travel_Rarely,Research & Development,Below College,Life Sciences,Female,4,Sales Executive,Married,,,No,,2,3
2015-12-31,4191,36,25,170070,9.0,12,1,2,1,2,1,4,Travel_Rarely,Research & Development,Below College,Life Sciences,Female,4,Sales Executive,Married,,,No,,2,3
