Age,DistanceFromHome,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,TrainingTimesLastYear,YearsAtCompany,cat__EnvironmentSatisfaction_Bajo,cat__JobSatisfaction_Bajo,cat__JobSatisfaction_Muy alto,cat__WorkLifeBalance_Mala,cat__BusinessTravel_Travel_Frequently,cat__Department_Human Resources,cat__EducationField_Human Resources,cat__MaritalStatus_Single,target
37,2,40010,6.0,11,2,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
37,24,42570,4.0,15,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
37,24,42570,4.0,15,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
37,24,42570,4.0,15,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48,1,74060,6.0,14,2,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
48,1,74060,6.0,14,2,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
48,1,74060,6.0,14,2,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
50,27,33100,4.0,22,3,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
50,27,33100,4.0,22,3,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
50,27,33100,4.0,22,3,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
41,12,195660,6.0,16,2,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
41,12,195660,6.0,16,2,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
41,12,195660,6.0,16,2,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
29,2,28750,1.0,11,3,1,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
29,2,28750,1.0,11,3,1,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1
29,2,28750,1.0,11,3,1,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1
42,2,21330,3.0,13,2,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
42,2,21330,3.0,13,2,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
42,2,21330,3.0,13,2,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
57,2,63060,3.0,12,3,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
57,2,63060,3.0,12,3,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
57,2,63060,3.0,12,3,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
41,4,25430,3.0,12,3,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
41,4,25430,3.0,12,3,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
41,4,25430,3.0,12,3,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
50,4,27990,4.0,12,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50,4,27990,4.0,12,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50,4,27990,4.0,12,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
36,25,170070,9.0,12,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
36,25,170070,9.0,12,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
36,25,170070,9.0,12,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48,2,45910,9.0,16,6,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
48,2,45910,9.0,16,6,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
48,2,45910,9.0,16,6,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
51,6,131160,1.0,11,6,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
51,6,131160,1.0,11,6,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
51,6,131160,1.0,11,6,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
37,16,33880,3.0,11,2,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
37,16,33880,3.0,11,2,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
37,16,33880,3.0,11,2,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
39,1,42840,4.0,17,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
39,1,42840,4.0,17,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
39,1,42840,4.0,17,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
23,2,18780,1.0,13,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23,2,18780,1.0,13,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23,2,18780,1.0,13,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30,12,49500,1.0,12,3,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
30,12,49500,1.0,12,3,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
30,12,49500,1.0,12,3,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
58,3,52060,4.0,11,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
58,3,52060,4.0,11,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
58,3,52060,4.0,11,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
49,14,62300,2.0,14,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
49,14,62300,2.0,14,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
49,14,62300,2.0,14,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23,2,61790,1.0,11,3,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
23,2,61790,1.0,11,3,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
23,2,61790,1.0,11,3,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
42,1,106850,4.0,11,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
42,1,106850,4.0,11,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
42,1,106850,4.0,11,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31,3,42850,1.0,21,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
31,3,42850,1.0,21,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
31,3,42850,1.0,21,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
27,1,20580,1.0,14,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
27,1,20580,1.0,14,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
27,1,20580,1.0,14,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
34,2,64100,1.0,13,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
34,2,64100,1.0,13,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
34,2,64100,1.0,13,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24,6,20070,1.0,12,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
24,6,20070,1.0,12,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
24,6,20070,1.0,12,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40,6,26470,6.0,13,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40,6,26470,6.0,13,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40,6,26470,6.0,13,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31,20,61800,1.0,14,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
31,20,61800,1.0,14,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
31,20,61800,1.0,14,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
31,4,30570,1.0,19,3,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
31,4,30570,1.0,19,3,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
31,4,30570,1.0,19,3,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
45,19,34410,2.0,13,5,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
45,19,34410,2.0,13,5,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
45,19,34410,2.0,13,5,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
40,9,22380,6.0,14,3,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
40,9,22380,6.0,14,3,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
40,9,22380,1.0,14,3,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
35,29,50030,9.0,15,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
35,29,50030,9.0,15,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
35,29,50030,9.0,15,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
37,9,44400,2.0,11,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
37,9,44400,2.0,11,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
37,9,44400,2.0,11,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
19,2,115570,1.0,22,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
19,2,115570,1.0,22,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
19,2,115570,1.0,22,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
36,2,22900,4.0,11,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
36,2,22900,4.0,11,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
36,2,22900,4.0,11,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
43,25,50550,5.0,22,2,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
43,25,50550,5.0,22,2,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
43,25,50550,5.0,22,2,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25,1,32120,1.0,15,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
25,1,32120,1.0,15,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
25,1,32120,1.0,15,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
43,7,48760,4.0,16,4,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
43,7,48760,4.0,16,4,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
43,7,48760,4.0,16,4,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30,4,57720,1.0,17,3,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
30,4,57720,1.0,17,3,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
30,4,57720,1.0,17,3,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
39,1,36730,3.0,14,3,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
39,1,36730,3.0,14,3,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
39,1,36730,3.0,14,3,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
29,3,55930,1.0,13,3,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29,3,55930,1.0,13,3,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29,3,55930,1.0,13,3,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
47,3,39550,7.0,12,5,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
47,3,39550,7.0,12,5,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
47,3,39550,7.0,12,5,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
27,2,48510,8.0,18,2,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
27,2,48510,8.0,18,2,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
27,2,48510,8.0,18,2,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
19,15,160640,1.0,15,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
19,15,160640,1.0,15,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
19,15,160640,1.0,15,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
32,12,20610,1.0,15,2,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0
32,12,20610,1.0,15,2,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0
32,12,20610,1.0,15,2,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0
28,10,52100,1.0,15,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28,10,52100,1.0,15,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28,10,52100,1.0,15,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
35,6,135820,1.0,17,3,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
35,6,135820,1.0,17,3,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
35,6,135820,1.0,17,3,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
27,2,139660,1.0,19,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27,2,139660,1.0,19,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27,2,139660,1.0,19,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40,1,39310,8.0,19,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
40,1,39310,8.0,19,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
40,1,39310,8.0,19,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
24,10,51600,1.0,17,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24,10,51600,1.0,17,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24,10,51600,1.0,17,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20,17,22930,1.0,13,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20,17,22930,1.0,13,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20,17,22930,1.0,13,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
31,9,168850,2.0,14,2,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
31,9,168850,2.0,14,2,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
31,9,168850,2.0,14,2,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
38,8,49300,9.0,14,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
38,8,49300,9.0,14,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
38,8,49300,9.0,14,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21,1,57750,1.0,18,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
21,1,57750,1.0,18,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
21,1,57750,1.0,18,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
19,4,76440,1.0,15,2,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
19,4,76440,1.0,15,2,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
19,4,76440,1.0,15,2,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
30,9,68250,1.0,14,2,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
30,9,68250,1.0,14,2,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
30,9,68250,1.0,14,2,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
29,1,26780,1.0,25,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29,1,26780,1.0,25,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29,1,26780,1.0,25,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
42,3,10910,2.0,22,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
42,3,10910,2.0,22,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
42,3,10910,2.0,22,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
38,5,154270,3.0,16,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
38,5,154270,3.0,16,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
38,5,154270,3.0,16,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
37,17,20640,4.0,16,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
37,17,20640,4.0,16,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
37,17,20640,4.0,16,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
44,1,103330,3.0,14,2,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
44,1,103330,3.0,14,2,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
44,1,103330,3.0,14,2,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
27,8,102310,1.0,13,2,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
27,8,102310,1.0,13,2,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
27,8,102310,1.0,13,2,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
27,8,45990,1.0,15,3,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27,8,45990,1.0,15,3,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27,8,45990,1.0,15,3,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28,29,68520,1.0,18,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28,29,68520,1.0,18,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28,29,68520,1.0,18,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
38,9,23720,4.0,12,3,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
38,9,23720,4.0,12,3,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
38,9,23720,4.0,12,3,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20,4,99240,1.0,22,3,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
20,4,99240,1.0,22,3,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
20,4,99240,1.0,22,3,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
55,2,74410,3.0,12,4,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
55,2,74410,3.0,12,4,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
55,2,74410,3.0,12,4,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30,11,171690,1.0,17,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30,11,171690,1.0,17,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30,11,171690,1.0,17,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40,2,65450,4.0,15,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
40,2,65450,4.0,15,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
40,2,65450,4.0,15,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
26,4,32940,1.0,11,6,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
26,4,32940,1.0,11,6,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
26,4,32940,1.0,11,6,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
45,1,70830,2.0,12,5,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
45,1,70830,2.0,12,5,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
45,1,70830,2.0,12,5,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
38,3,49070,1.0,11,3,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
38,3,49070,1.0,11,3,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
38,3,49070,1.0,11,3,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
35,5,51630,2.0,18,4,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
35,5,51630,2.0,18,4,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
35,5,51630,2.0,18,4,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31,2,21680,0.0,14,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
31,2,21680,0.0,14,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
31,2,21680,0.0,14,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
42,23,23730,6.0,14,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
42,23,23730,6.0,14,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
42,23,23730,6.0,14,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
58,9,59570,4.0,14,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
58,9,59570,4.0,14,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
58,9,59570,4.0,14,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
59,2,20660,4.0,12,3,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
59,2,20660,4.0,12,3,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
59,2,20660,4.0,12,3,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20,1,61620,1.0,12,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20,1,61620,1.0,12,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20,1,61620,1.0,12,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
30,8,21430,1.0,17,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30,8,21430,1.0,17,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30,8,21430,1.0,17,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
59,5,198330,3.0,13,2,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
59,5,198330,3.0,13,2,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
59,5,198330,3.0,13,2,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
35,7,25530,1.0,14,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
35,7,25530,1.0,14,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
35,7,25530,1.0,14,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
46,2,30650,2.0,11,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
46,2,30650,2.0,11,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
46,2,30650,2.0,11,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24,28,28860,1.0,19,5,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
24,28,28860,1.0,19,5,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
24,28,28860,1.0,19,5,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
40,22,23230,2.0,16,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40,22,23230,2.0,16,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40,22,23230,2.0,16,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20,29,27070,1.0,11,2,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20,29,27070,1.0,11,2,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20,29,27070,1.0,11,2,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
38,1,96190,4.0,13,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
38,1,96190,4.0,13,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
38,1,96190,4.0,13,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
32,8,46270,8.0,17,2,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
32,8,46270,8.0,17,2,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
32,8,46270,8.0,17,2,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
19,2,98240,1.0,18,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
19,2,98240,1.0,18,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
19,2,98240,1.0,18,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
36,2,43200,1.0,17,2,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
36,2,43200,3.0,17,2,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
36,2,43200,3.0,17,2,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
26,1,24260,1.0,22,3,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1
26,1,24260,1.0,22,3,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1
26,1,24260,1.0,22,3,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1
34,4,50630,6.0,12,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
34,4,50630,6.0,12,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
34,4,50630,6.0,12,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31,2,53960,7.0,17,2,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
31,2,53960,7.0,17,2,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
